review_id,product_id,user_id,rating,review_text,helpful_votes,verified_purchase,review_date
R0006399,P00302,U000682,2,Had issues with the product on arrival.,214,True,2024-02-09
R0006400,P00296,U000116,3,Decent product but nothing spectacular.,225,True,2020-04-06
R0006401,P00283,U000014,1,"Terrible quality, stopped working in a week.",207,True,2020-02-02
R0006402,P00086,U001314,4,"High quality, just as expected.",209,False,2020-03-27
R0006403,P00189,U001865,2,Not what I expected. Quality is lacking.,73,True,2020-08-23
R0006404,P00009,U000830,2,Had issues with the product on arrival.,95,True,2019-04-23
R0006405,P00011,U000414,2,Not what I expected. Quality is lacking.,249,False,2019-09-19
R0006406,P00089,U001695,5,"Fantastic product, exactly as described.",137,False,2023-07-10
R0006407,P00226,U000668,3,Average quality. Does the job.,192,True,2025-01-22
R0006408,P00099,U001384,3,Average quality. Does the job.,43,True,2019-10-01
R0006409,P00330,U000384,3,Average quality. Does the job.,68,True,2022-05-10
R0006410,P00056,U001772,5,Absolutely love this product! Highly recommend.,4,True,2024-06-09
R0006411,P00039,U000879,5,Perfect quality and fast shipping.,235,False,2024-09-16
R0006412,P00198,U000217,4,Very happy with the purchase overall.,129,True,2019-09-26
R0006413,P00164,U001012,5,"Fantastic product, exactly as described.",239,False,2024-05-01
R0006414,P00280,U001591,2,Disappointed with the build quality.,93,False,2023-06-24
R0006415,P00107,U001430,4,Very happy with the purchase overall.,137,True,2024-08-15
R0006416,P00434,U001294,5,Absolutely love this product! Highly recommend.,131,True,2021-09-28
R0006417,P00153,U000118,5,Absolutely love this product! Highly recommend.,13,False,2022-04-29
R0006418,P00007,U000433,5,"Fantastic product, exactly as described.",22,True,2022-04-15
R0006419,P00005,U000879,4,"Really good product, minor packaging issue.",56,False,2019-02-06
R0006420,P00361,U000103,5,Perfect quality and fast shipping.,65,False,2023-06-15
R0006421,P00276,U000346,4,"Works great, delivery was slightly delayed.",49,False,2021-11-29
R0006422,P00195,U001350,4,Very happy with the purchase overall.,176,True,2022-01-12
R0006423,P00013,U000899,3,"It's okay, expected a bit more.",85,False,2021-08-17
R0006424,P00256,U001085,4,Very happy with the purchase overall.,244,True,2021-07-30
R0006425,P00118,U001235,5,Best purchase I've made in years.,36,True,2019-06-02
R0006426,P00044,U000253,5,"Fantastic product, exactly as described.",157,True,2020-07-31
R0006427,P00241,U001366,4,"Really good product, minor packaging issue.",7,False,2021-08-05
R0006428,P00483,U000860,4,"Good value for money, will recommend.",143,True,2020-12-17
R0006429,P00045,U001358,4,"High quality, just as expected.",245,True,2024-12-14
R0006430,P00285,U001862,5,Perfect quality and fast shipping.,181,True,2022-04-28
R0006431,P00164,U001295,5,Best purchase I've made in years.,244,False,2022-04-21
R0006432,P00322,U001946,3,"It's okay, expected a bit more.",51,False,2022-10-09
R0006433,P00259,U001585,5,"Fantastic product, exactly as described.",13,True,2019-09-10
R0006434,P00114,U001082,4,"High quality, just as expected.",152,True,2022-12-16
R0006435,P00188,U000899,5,Absolutely love this product! Highly recommend.,186,True,2022-06-14
R0006436,P00484,U000624,5,Absolutely love this product! Highly recommend.,151,True,2020-01-20
R0006437,P00292,U000566,4,"Good value for money, will recommend.",185,True,2022-10-10
R0006438,P00050,U001397,5,Perfect quality and fast shipping.,38,True,2022-04-29
R0006439,P00107,U001023,4,"Really good product, minor packaging issue.",177,False,2020-01-22
R0006440,P00425,U000152,3,Decent product but nothing spectacular.,97,True,2023-10-08
R0006441,P00403,U001201,1,"Terrible quality, stopped working in a week.",2,False,2019-04-14
R0006442,P00433,U001081,5,Best purchase I've made in years.,57,False,2021-08-20
R0006443,P00054,U001430,3,"Works fine, instructions could be clearer.",205,True,2022-05-27
R0006444,P00184,U001454,4,"Good value for money, will recommend.",80,False,2024-07-09
R0006445,P00200,U001198,2,Had issues with the product on arrival.,172,False,2019-07-25
R0006446,P00134,U001058,3,"It's okay, expected a bit more.",106,True,2022-05-21
R0006447,P00218,U001507,4,"Works great, delivery was slightly delayed.",170,True,2023-05-17
R0006448,P00182,U001328,3,"It's okay, expected a bit more.",39,False,2021-05-28
R0006449,P00252,U000092,5,"Fantastic product, exactly as described.",18,False,2024-07-11
R0006450,P00366,U001104,4,Very happy with the purchase overall.,141,True,2021-09-24
R0006451,P00392,U001357,5,Best purchase I've made in years.,154,True,2019-11-10
R0006452,P00119,U001378,4,"Works great, delivery was slightly delayed.",123,True,2020-09-21
R0006453,P00277,U001246,4,"High quality, just as expected.",241,True,2024-04-16
R0006454,P00072,U000825,5,Exceeded all my expectations. Would buy again.,201,False,2021-09-20
R0006455,P00498,U001217,1,Complete waste of money. Arrived broken.,52,True,2019-09-28
R0006456,P00379,U001493,5,"Fantastic product, exactly as described.",99,True,2021-07-07
R0006457,P00280,U001646,5,Perfect quality and fast shipping.,56,True,2023-10-16
R0006458,P00480,U001615,1,"Terrible quality, stopped working in a week.",199,True,2020-10-07
R0006459,P00197,U000511,1,Returning immediately. Not as advertised.,153,True,2020-03-25
R0006460,P00275,U000367,4,Very happy with the purchase overall.,174,False,2024-11-27
R0006461,P00251,U000473,3,"It's okay, expected a bit more.",12,True,2021-06-18
R0006462,P00087,U001156,3,"It's okay, expected a bit more.",82,True,2020-06-10
R0006463,P00070,U000290,4,"High quality, just as expected.",66,True,2019-11-16
R0006464,P00492,U000569,5,"Fantastic product, exactly as described.",196,True,2024-11-14
R0006465,P00043,U000518,2,Disappointed with the build quality.,6,True,2019-10-05
R0006466,P00055,U001571,1,Complete waste of money. Arrived broken.,124,False,2021-12-23
R0006467,P00005,U000228,3,"It's okay, expected a bit more.",197,False,2020-04-05
R0006468,P00354,U000960,5,Exceeded all my expectations. Would buy again.,217,True,2024-05-11
R0006469,P00315,U001891,5,Perfect quality and fast shipping.,242,True,2023-05-07
R0006470,P00418,U000381,3,"Works fine, instructions could be clearer.",171,False,2024-10-29
R0006471,P00380,U000037,5,Exceeded all my expectations. Would buy again.,211,True,2021-12-16
R0006472,P00080,U000345,5,Perfect quality and fast shipping.,47,True,2023-12-09
R0006473,P00230,U001764,4,"Really good product, minor packaging issue.",182,True,2023-02-24
R0006474,P00316,U001627,4,"Works great, delivery was slightly delayed.",187,False,2022-02-14
R0006475,P00272,U000351,4,"Really good product, minor packaging issue.",187,False,2023-07-07
R0006476,P00101,U000924,5,Best purchase I've made in years.,217,True,2024-01-07
R0006477,P00056,U001841,3,"Works fine, instructions could be clearer.",12,True,2022-03-01
R0006478,P00213,U000301,3,Neither great nor terrible. Fair price.,229,True,2019-03-30
R0006479,P00319,U001947,3,"Works fine, instructions could be clearer.",89,True,2020-01-10
R0006480,P00181,U000444,4,"Works great, delivery was slightly delayed.",31,True,2020-05-12
R0006481,P00317,U000056,5,Best purchase I've made in years.,65,False,2023-06-10
R0006482,P00219,U001560,4,"Good value for money, will recommend.",226,False,2019-05-25
R0006483,P00379,U001531,5,Exceeded all my expectations. Would buy again.,228,True,2025-02-27
R0006484,P00006,U000018,5,Absolutely love this product! Highly recommend.,114,True,2021-02-22
R0006485,P00208,U001721,5,Perfect quality and fast shipping.,243,True,2023-05-04
R0006486,P00235,U000045,4,"Good value for money, will recommend.",108,True,2020-08-24
R0006487,P00475,U001578,3,Average quality. Does the job.,123,True,2023-07-07
R0006488,P00193,U000107,5,Perfect quality and fast shipping.,218,True,2020-08-01
R0006489,P00241,U001495,5,Absolutely love this product! Highly recommend.,34,True,2021-07-21
R0006490,P00109,U001641,4,Very happy with the purchase overall.,192,True,2020-01-14
R0006491,P00181,U001409,4,"Really good product, minor packaging issue.",179,False,2024-08-15
R0006492,P00246,U001598,4,"Works great, delivery was slightly delayed.",188,False,2022-11-12
R0006493,P00351,U000684,2,Would not buy this again.,73,True,2023-02-01
R0006494,P00257,U001465,5,"Fantastic product, exactly as described.",21,True,2023-11-25
R0006495,P00480,U001429,5,Best purchase I've made in years.,59,False,2022-06-29
R0006496,P00219,U001991,5,Best purchase I've made in years.,53,True,2024-07-29
R0006497,P00018,U000923,5,Perfect quality and fast shipping.,159,True,2020-11-21
R0006498,P00434,U001993,3,Average quality. Does the job.,29,False,2025-01-18
R0006499,P00482,U001859,5,Perfect quality and fast shipping.,96,False,2019-10-01
R0006500,P00497,U001701,3,Decent product but nothing spectacular.,191,True,2023-06-07
R0006501,P00324,U000812,4,"High quality, just as expected.",145,True,2019-04-23
R0006502,P00251,U000125,5,Perfect quality and fast shipping.,200,True,2023-07-03
R0006503,P00281,U001671,4,"Really good product, minor packaging issue.",167,True,2024-06-17
R0006504,P00026,U001517,2,Had issues with the product on arrival.,237,True,2020-11-11
R0006505,P00206,U001311,5,Exceeded all my expectations. Would buy again.,147,True,2023-03-25
R0006506,P00438,U001488,5,Perfect quality and fast shipping.,228,True,2021-11-21
R0006507,P00205,U001349,4,"Really good product, minor packaging issue.",99,True,2024-02-16
R0006508,P00032,U000871,5,"Fantastic product, exactly as described.",41,True,2023-03-07
R0006509,P00406,U001449,5,Absolutely love this product! Highly recommend.,63,True,2022-09-13
R0006510,P00099,U000867,5,Perfect quality and fast shipping.,213,True,2023-02-06
R0006511,P00029,U000879,3,"It's okay, expected a bit more.",76,True,2023-05-04
R0006512,P00294,U001946,2,Not what I expected. Quality is lacking.,8,True,2024-11-30
R0006513,P00151,U001365,3,"Works fine, instructions could be clearer.",61,True,2024-09-13
R0006514,P00167,U001332,5,Absolutely love this product! Highly recommend.,127,False,2019-08-22
R0006515,P00159,U001446,3,Average quality. Does the job.,0,True,2022-03-24
R0006516,P00305,U000591,5,Perfect quality and fast shipping.,81,True,2025-02-13
R0006517,P00188,U000092,5,Best purchase I've made in years.,24,False,2021-03-22
R0006518,P00359,U000085,4,"Works great, delivery was slightly delayed.",11,False,2023-03-05
R0006519,P00323,U001682,5,Best purchase I've made in years.,198,True,2023-01-14
R0006520,P00239,U001804,1,Very disappointing. Does not match description.,77,False,2024-08-05
R0006521,P00379,U000863,5,Best purchase I've made in years.,175,False,2024-09-19
R0006522,P00416,U000767,3,Neither great nor terrible. Fair price.,232,True,2023-10-25
R0006523,P00302,U000336,5,Absolutely love this product! Highly recommend.,156,False,2021-09-12
R0006524,P00456,U000044,4,"Good value for money, will recommend.",197,True,2023-10-23
R0006525,P00421,U001831,2,Not what I expected. Quality is lacking.,129,False,2019-01-16
R0006526,P00175,U001397,5,Perfect quality and fast shipping.,184,True,2021-05-17
R0006527,P00418,U001834,5,Absolutely love this product! Highly recommend.,57,True,2021-08-09
R0006528,P00168,U000864,3,Decent product but nothing spectacular.,17,True,2021-11-11
R0006529,P00153,U001595,5,"Fantastic product, exactly as described.",92,True,2023-06-15
R0006530,P00492,U001753,2,Had issues with the product on arrival.,162,True,2020-10-04
R0006531,P00400,U001054,4,"Really good product, minor packaging issue.",78,True,2023-08-19
R0006532,P00016,U000203,3,Decent product but nothing spectacular.,193,False,2019-08-14
R0006533,P00265,U000061,5,"Fantastic product, exactly as described.",163,True,2021-01-14
R0006534,P00432,U000387,5,Perfect quality and fast shipping.,120,True,2020-04-13
R0006535,P00125,U001978,3,Average quality. Does the job.,8,True,2020-08-16
R0006536,P00232,U000333,4,"Works great, delivery was slightly delayed.",224,True,2021-05-02
R0006537,P00432,U001512,5,Absolutely love this product! Highly recommend.,184,True,2022-07-08
R0006538,P00194,U001827,5,Best purchase I've made in years.,83,True,2023-10-16
R0006539,P00273,U001071,3,Neither great nor terrible. Fair price.,165,True,2019-04-30
R0006540,P00124,U000841,4,"Really good product, minor packaging issue.",229,True,2019-02-04
R0006541,P00380,U001845,5,Best purchase I've made in years.,183,True,2023-12-17
R0006542,P00264,U000507,3,Neither great nor terrible. Fair price.,121,True,2023-02-07
R0006543,P00496,U001371,4,"High quality, just as expected.",50,True,2024-06-25
R0006544,P00115,U000216,4,"Really good product, minor packaging issue.",153,True,2024-03-02
R0006545,P00188,U000051,4,"Works great, delivery was slightly delayed.",149,False,2019-06-25
R0006546,P00038,U001351,5,Best purchase I've made in years.,118,False,2019-06-24
R0006547,P00192,U001436,3,"Works fine, instructions could be clearer.",115,True,2022-04-03
R0006548,P00489,U000064,3,Average quality. Does the job.,39,True,2019-02-17
R0006549,P00159,U000662,3,Average quality. Does the job.,49,True,2019-12-01
R0006550,P00320,U000631,5,Perfect quality and fast shipping.,157,True,2019-02-09
R0006551,P00245,U000933,4,"Works great, delivery was slightly delayed.",102,True,2024-08-03
R0006552,P00292,U000880,5,Absolutely love this product! Highly recommend.,185,True,2022-05-25
R0006553,P00440,U000442,5,Absolutely love this product! Highly recommend.,14,True,2024-12-04
R0006554,P00386,U001502,4,"Really good product, minor packaging issue.",49,True,2023-01-12
R0006555,P00223,U000451,3,"It's okay, expected a bit more.",148,False,2020-01-10
R0006556,P00427,U000343,5,Perfect quality and fast shipping.,90,True,2021-04-22
R0006557,P00133,U001950,5,Exceeded all my expectations. Would buy again.,162,True,2022-12-30
R0006558,P00352,U000477,5,Absolutely love this product! Highly recommend.,147,True,2022-05-08
R0006559,P00008,U000886,4,"High quality, just as expected.",216,True,2021-09-19
R0006560,P00050,U000768,1,Complete waste of money. Arrived broken.,184,True,2023-06-08
R0006561,P00416,U000730,4,"Works great, delivery was slightly delayed.",66,False,2021-12-02
R0006562,P00008,U001208,5,Absolutely love this product! Highly recommend.,236,True,2023-07-13
R0006563,P00329,U000961,4,"Good value for money, will recommend.",198,True,2024-02-16
R0006564,P00033,U001079,5,Best purchase I've made in years.,89,True,2022-01-31
R0006565,P00205,U001882,5,"Fantastic product, exactly as described.",170,True,2019-07-24
R0006566,P00137,U000092,5,Exceeded all my expectations. Would buy again.,239,True,2024-02-05
R0006567,P00203,U001543,3,Neither great nor terrible. Fair price.,221,False,2023-06-16
R0006568,P00288,U000908,5,Perfect quality and fast shipping.,95,False,2023-08-01
R0006569,P00217,U000625,1,Complete waste of money. Arrived broken.,226,False,2020-10-25
