order_id,user_id,order_date,product_ids,num_items,order_total,payment_method,status,delivery_days
O0007371,U001783,2020-07-17 01:50:37,P00152×5|P00477×3,2,8911.63,Credit Card,Delivered,9
O0007372,U000443,2024-04-19 22:09:40,P00485×1|P00358×2|P00388×3|P00112×1|P00088×5,5,9755.05,Apple Pay,Delivered,8
O0007373,U001750,2023-07-22 13:23:42,P00489×5,1,3021.1,Gift Card,Delivered,6
O0007374,U000632,2020-03-26 23:42:02,P00206×3,1,1396.98,Apple Pay,Shipped,9
O0007375,U001730,2023-01-27 14:43:40,P00055×3|P00288×2|P00238×5|P00098×4|P00060×4,5,6636.44,Gift Card,Shipped,5
O0007376,U000333,2022-04-27 09:49:58,P00261×5|P00130×2|P00336×4,3,5481.64,Credit Card,Delivered,2
O0007377,U000999,2021-12-30 02:40:12,P00341×4|P00394×5,2,3742.86,Gift Card,Shipped,3
O0007378,U000923,2024-03-16 13:23:38,P00146×1|P00083×2|P00337×5,3,2375.21,Bank Transfer,Delivered,14
O0007379,U000245,2020-03-04 16:45:16,P00022×1,1,488.77,Credit Card,Delivered,2
O0007380,U001004,2021-06-19 01:58:04,P00011×5,1,5332.75,Apple Pay,Shipped,11
O0007381,U001348,2019-06-03 03:33:39,P00241×4|P00118×1|P00244×2|P00154×1|P00262×4,5,10335.72,Credit Card,Delivered,4
O0007382,U001158,2024-05-06 12:08:41,P00394×2|P00486×1|P00029×4,3,1860.66,Bank Transfer,Delivered,3
O0007383,U001186,2019-07-23 03:55:15,P00484×4,1,1329.76,Gift Card,Cancelled,
O0007384,U000981,2024-08-01 20:58:58,P00203×4,1,1319.32,Apple Pay,Cancelled,
O0007385,U001780,2022-06-04 05:40:23,P00132×1|P00034×4|P00352×3,3,3467.38,Gift Card,Delivered,9
O0007386,U000693,2023-06-15 15:40:11,P00349×3|P00420×3|P00383×2|P00391×3,4,3632.25,PayPal,Delivered,6
O0007387,U000120,2023-05-08 01:14:32,P00376×3|P00316×2|P00383×5|P00260×4,4,7226.17,Gift Card,Delivered,9
O0007388,U001532,2020-06-18 19:33:30,P00055×4,1,3747.48,Debit Card,Delivered,7
O0007389,U000864,2019-12-04 08:35:58,P00228×3|P00482×3|P00498×1|P00122×4,4,4805.49,Debit Card,Delivered,14
O0007390,U001105,2022-03-26 03:57:24,P00466×5|P00094×4|P00046×5|P00041×3|P00078×1,5,12265.7,Credit Card,Returned,14
O0007391,U000801,2023-06-27 05:02:45,P00167×5,1,281.5,Apple Pay,Shipped,8
O0007392,U001882,2022-02-15 01:42:05,P00001×5|P00148×5,2,3175.25,Apple Pay,Shipped,3
O0007393,U000890,2021-08-02 04:41:19,P00121×5|P00155×2|P00091×5|P00419×5,4,14169.52,PayPal,Delivered,11
O0007394,U000972,2021-10-28 04:26:37,P00009×2,1,219.66,Credit Card,Delivered,7
O0007395,U000373,2020-06-30 12:46:08,P00493×4|P00437×1,2,4641.41,Gift Card,Delivered,9
O0007396,U000377,2021-03-09 11:54:28,P00322×3,1,3326.28,Google Pay,Delivered,12
O0007397,U001028,2019-12-20 03:23:05,P00080×3|P00212×4,2,3769.68,Gift Card,Delivered,2
O0007398,U001643,2022-03-12 14:37:47,P00394×3,1,1567.14,Apple Pay,Cancelled,
O0007399,U000932,2025-01-12 03:07:52,P00124×1|P00462×4,2,4829.06,Credit Card,Delivered,2
O0007400,U000232,2022-09-12 15:57:33,P00347×2|P00314×5|P00404×4|P00115×3,4,5900.01,PayPal,Delivered,13
O0007401,U001596,2025-02-09 18:59:25,P00087×3|P00443×2,2,4627.15,Bank Transfer,Delivered,4
O0007402,U000654,2024-01-31 07:03:57,P00323×5|P00130×2|P00349×5|P00192×3,4,9603.37,Gift Card,Delivered,7
O0007403,U000128,2019-08-08 21:07:19,P00299×5|P00498×1,2,10554.9,Google Pay,Delivered,6
O0007404,U000670,2020-08-24 05:06:16,P00053×1,1,589.09,Apple Pay,Processing,
O0007405,U001627,2021-10-01 13:52:59,P00242×1|P00331×3,2,725.12,Credit Card,Cancelled,
O0007406,U000379,2021-09-22 12:24:31,P00071×4,1,3571.32,PayPal,Returned,6
O0007407,U001061,2021-11-18 16:12:07,P00298×4|P00108×5|P00103×3|P00126×2,4,10996.34,Apple Pay,Delivered,9
O0007408,U001688,2021-04-19 18:31:45,P00139×3|P00303×4|P00316×4|P00407×2,4,4812.76,Bank Transfer,Delivered,8
O0007409,U001259,2020-03-07 09:58:33,P00079×1|P00262×3|P00013×1|P00318×1,4,5185.33,Apple Pay,Delivered,14
O0007410,U001401,2021-03-08 02:53:45,P00193×5,1,1534.85,Apple Pay,Delivered,9
O0007411,U000206,2023-06-20 02:50:10,P00121×3|P00222×2|P00057×3|P00261×3|P00499×2,5,13080.43,Bank Transfer,Delivered,2
O0007412,U000800,2024-07-08 07:25:38,P00085×1,1,1157.29,Credit Card,Delivered,12
O0007413,U001060,2024-11-03 12:10:15,P00087×3,1,3528.45,Google Pay,Processing,
O0007414,U000517,2021-09-16 22:57:06,P00482×1|P00333×2,2,1638.97,Bank Transfer,Delivered,2
O0007415,U001971,2021-08-24 18:08:14,P00187×2|P00296×2|P00455×5,3,5334.03,Debit Card,Processing,
O0007416,U000220,2023-11-04 19:46:08,P00382×2|P00243×4|P00496×4,3,8554.9,PayPal,Shipped,10
O0007417,U001859,2022-12-22 11:32:59,P00240×5,1,5289.7,Apple Pay,Delivered,11
O0007418,U000107,2020-12-12 10:27:27,P00169×1|P00480×1,2,1601.71,Apple Pay,Cancelled,
O0007419,U001228,2024-02-18 04:16:35,P00195×5|P00117×4,2,6230.74,Google Pay,Processing,
O0007420,U001505,2021-03-17 18:26:20,P00033×4,1,1391.88,Debit Card,Shipped,5
O0007421,U000881,2025-01-24 08:45:43,P00196×3,1,3016.47,Credit Card,Shipped,5
O0007422,U001471,2024-01-05 03:24:56,P00039×2,1,2805.08,Google Pay,Delivered,7
O0007423,U000972,2021-09-18 04:49:00,P00494×3,1,3405.96,Gift Card,Delivered,1
O0007424,U000605,2023-04-26 04:31:06,P00213×1|P00415×4|P00030×2,3,5044.56,Debit Card,Returned,6
O0007425,U001850,2019-02-17 19:22:16,P00025×4,1,1800.28,Google Pay,Shipped,12
O0007426,U000521,2023-01-03 22:41:43,P00441×5,1,189.75,Apple Pay,Processing,
O0007427,U000718,2024-01-21 08:00:45,P00139×3|P00133×5|P00429×2,3,6945.19,PayPal,Shipped,4
O0007428,U000519,2023-10-31 02:04:54,P00258×5|P00196×1,2,4869.64,Apple Pay,Delivered,1
O0007429,U000257,2024-08-29 03:25:43,P00008×3,1,812.67,Apple Pay,Shipped,7
O0007430,U000744,2023-03-27 05:50:03,P00363×5,1,4003.75,PayPal,Cancelled,
O0007431,U000693,2024-09-15 18:00:33,P00069×2|P00352×2,2,1894.9,PayPal,Shipped,4
O0007432,U000616,2023-08-23 12:21:47,P00063×2|P00458×4|P00432×1|P00079×2,4,2787.49,PayPal,Shipped,8
O0007433,U000698,2024-03-20 05:33:44,P00445×3,1,1713.69,Google Pay,Processing,
O0007434,U000979,2024-01-30 03:31:12,P00482×5,1,2932.45,Bank Transfer,Delivered,2
O0007435,U000387,2024-03-08 05:04:38,P00195×4|P00283×4,2,3115.84,Debit Card,Delivered,7
O0007436,U001915,2024-04-18 07:23:49,P00193×1|P00492×1|P00112×4,3,3163.56,Google Pay,Delivered,3
O0007437,U001583,2021-10-06 16:04:39,P00174×1|P00061×3|P00090×2,3,4815.92,Google Pay,Delivered,3
O0007438,U000631,2024-06-01 22:12:40,P00027×5,1,3065.85,Debit Card,Delivered,9
O0007439,U000221,2021-10-24 20:49:31,P00003×1|P00270×4,2,3431.55,Debit Card,Delivered,1
O0007440,U001251,2024-03-10 22:14:48,P00366×4|P00128×1,2,2298.31,Gift Card,Processing,
O0007441,U000113,2021-03-12 15:42:37,P00281×2|P00294×3|P00382×1,3,3675.05,Gift Card,Delivered,7
O0007442,U000201,2023-05-07 06:26:50,P00233×3|P00093×1|P00482×1|P00105×2,4,6524.47,Apple Pay,Delivered,5
O0007443,U001146,2022-07-25 04:35:58,P00174×1|P00231×1|P00303×2,3,1175.43,Google Pay,Shipped,3
O0007444,U000125,2019-01-10 07:58:37,P00133×2,1,1077.74,Debit Card,Delivered,9
O0007445,U000170,2024-05-06 03:11:36,P00353×3,1,3117.75,Gift Card,Cancelled,
O0007446,U000429,2023-02-26 18:24:04,P00074×1|P00134×5|P00325×3|P00209×1,4,7750.9,Bank Transfer,Delivered,5
O0007447,U000500,2021-06-03 11:58:12,P00052×3,1,2191.71,Google Pay,Delivered,9
O0007448,U000957,2019-06-06 05:41:57,P00431×2|P00115×3|P00215×1,3,3976.16,Apple Pay,Cancelled,
O0007449,U000761,2019-04-24 03:56:15,P00462×2|P00478×2|P00041×5|P00455×3|P00104×2,5,13601.62,Apple Pay,Delivered,3
O0007450,U000927,2020-01-19 04:14:19,P00059×4|P00260×2|P00088×5|P00117×5|P00113×4,5,14963.47,Credit Card,Delivered,12
O0007451,U001856,2022-12-24 09:06:05,P00034×5|P00338×1,2,3729.38,PayPal,Processing,
O0007452,U000589,2024-07-11 14:47:17,P00067×3,1,2218.35,Debit Card,Shipped,14
O0007453,U001843,2019-06-01 20:32:21,P00342×2|P00051×3|P00162×4|P00208×3,4,5974.45,Bank Transfer,Delivered,7
O0007454,U001946,2023-10-30 18:24:30,P00484×1|P00486×5|P00246×3|P00497×3,4,10875.1,Apple Pay,Delivered,12
O0007455,U000147,2020-10-10 04:59:00,P00028×5,1,457.1,Bank Transfer,Shipped,8
O0007456,U001819,2023-08-12 10:18:52,P00235×5|P00444×4|P00428×5,3,9402.27,Credit Card,Returned,11
O0007457,U001800,2023-05-10 18:48:31,P00235×5,1,1489.2,Apple Pay,Returned,11
O0007458,U001603,2020-10-31 21:16:29,P00393×5,1,3283.65,Debit Card,Delivered,5
O0007459,U001512,2021-10-20 01:31:30,P00305×1|P00301×2|P00340×1,3,1334.15,Debit Card,Processing,
O0007460,U000422,2023-08-06 21:04:37,P00084×1|P00063×3|P00032×4|P00155×5,4,3900.87,Credit Card,Returned,11
O0007461,U000183,2023-12-31 03:44:00,P00274×2,1,1385.54,Debit Card,Shipped,2
O0007462,U000434,2024-08-12 10:33:25,P00102×2|P00351×2,2,2746.14,Google Pay,Returned,13
O0007463,U000663,2020-02-22 09:39:01,P00355×2|P00393×4,2,3244.74,Google Pay,Shipped,12
O0007464,U001647,2021-05-16 04:12:32,P00466×2,1,916.12,Apple Pay,Delivered,13
O0007465,U001881,2024-12-20 18:06:13,P00171×1|P00429×2,2,3016.8,Credit Card,Cancelled,
O0007466,U001331,2019-08-08 13:32:28,P00403×1,1,15.26,Gift Card,Delivered,12
O0007467,U000548,2024-12-11 16:52:04,P00315×4,1,2154.56,Bank Transfer,Delivered,3
O0007468,U000237,2023-09-23 19:43:26,P00466×1,1,458.06,Google Pay,Delivered,5
O0007469,U000501,2019-12-01 22:46:53,P00258×2|P00302×1|P00041×5,3,9786.71,Google Pay,Delivered,10
O0007470,U001659,2022-03-13 10:38:32,P00001×3,1,641.43,PayPal,Delivered,2
O0007471,U001082,2019-08-03 21:37:11,P00011×4,1,4266.2,Apple Pay,Shipped,12
O0007472,U000598,2024-02-24 10:18:55,P00041×3|P00175×4|P00421×5|P00499×1|P00010×1,5,12327.43,Apple Pay,Shipped,11
O0007473,U000469,2021-11-16 19:13:04,P00040×5,1,3066.3,Debit Card,Delivered,4
O0007474,U001728,2020-12-22 20:10:17,P00300×5,1,4862.0,Bank Transfer,Shipped,11
O0007475,U000317,2024-03-09 01:24:36,P00107×3|P00188×4|P00361×2,3,4649.73,Debit Card,Processing,
O0007476,U001583,2022-10-13 11:38:02,P00086×2|P00374×5|P00139×1,3,4132.98,Google Pay,Delivered,7
O0007477,U000651,2022-10-05 19:05:00,P00086×1|P00228×5|P00346×4|P00459×2,4,7426.75,Debit Card,Cancelled,
O0007478,U001384,2020-12-27 06:11:23,P00006×1,1,1153.99,Google Pay,Delivered,1
O0007479,U001813,2022-01-08 01:56:37,P00341×3|P00490×1,2,1445.0,Bank Transfer,Processing,
O0007480,U000884,2024-05-07 12:53:19,P00462×4|P00447×4|P00381×3,3,9472.66,Apple Pay,Returned,2
O0007481,U001008,2023-04-01 02:28:49,P00381×2,1,2274.6,PayPal,Cancelled,
O0007482,U000322,2024-05-30 10:42:09,P00068×3|P00105×4,2,7765.58,Bank Transfer,Delivered,5
O0007483,U000530,2020-09-01 10:59:26,P00301×3,1,1462.35,Credit Card,Delivered,10
O0007484,U000003,2020-07-20 17:26:55,P00287×2,1,1384.88,Credit Card,Delivered,1
O0007485,U001197,2024-09-22 19:17:07,P00492×3,1,1183.05,Gift Card,Delivered,4
O0007486,U000791,2022-02-22 00:12:29,P00154×1,1,372.18,Debit Card,Delivered,10
O0007487,U001626,2022-08-17 18:23:00,P00333×1|P00023×3|P00194×5,3,7290.0,Google Pay,Delivered,5
O0007488,U000039,2021-07-25 09:36:22,P00493×3|P00209×1|P00430×3|P00484×4,4,6839.82,Gift Card,Delivered,2
O0007489,U000995,2020-12-21 07:33:54,P00078×2|P00356×5,2,6990.94,Credit Card,Returned,9
O0007490,U000416,2023-07-25 09:18:19,P00143×3|P00296×3|P00337×1|P00065×4,4,7455.68,PayPal,Delivered,5
O0007491,U001723,2024-04-03 21:49:23,P00088×5|P00419×1,2,6362.39,Debit Card,Shipped,4
O0007492,U001458,2021-04-30 17:37:50,P00298×1|P00351×1,2,1772.72,Credit Card,Delivered,1
O0007493,U001811,2023-02-11 15:55:38,P00222×2|P00272×4|P00463×3|P00296×5|P00478×4,5,14066.13,Credit Card,Delivered,5
O0007494,U000618,2020-04-19 23:20:40,P00343×4,1,389.72,Credit Card,Processing,
O0007495,U001193,2023-06-15 05:43:38,P00350×5,1,3137.6,Debit Card,Shipped,7
O0007496,U001155,2023-12-10 06:47:52,P00415×5|P00233×3,2,6051.68,PayPal,Delivered,10
O0007497,U000886,2020-02-04 10:23:12,P00097×2|P00437×1|P00185×3|P00243×2|P00065×4,5,11990.86,Bank Transfer,Processing,
O0007498,U000069,2024-01-19 05:00:14,P00235×3,1,893.52,Credit Card,Delivered,8
O0007499,U000654,2019-08-29 06:34:01,P00013×3|P00019×4,2,4514.4,PayPal,Shipped,6
O0007500,U000131,2023-03-04 02:38:42,P00191×5,1,387.8,Bank Transfer,Delivered,12
O0007501,U001108,2019-04-28 20:11:00,P00420×1,1,124.56,Debit Card,Shipped,13
O0007502,U001400,2023-05-30 22:17:17,P00438×1,1,345.11,Bank Transfer,Delivered,8
O0007503,U001941,2022-04-09 06:42:42,P00296×5|P00440×2,2,4808.33,Apple Pay,Shipped,13
O0007504,U000308,2022-03-05 02:12:25,P00421×1|P00069×3,2,2143.42,Google Pay,Shipped,12
O0007505,U001685,2020-05-08 06:53:35,P00118×2,1,348.68,Debit Card,Delivered,4
O0007506,U001440,2019-04-25 20:29:27,P00453×3,1,2138.04,PayPal,Delivered,3
O0007507,U000806,2023-07-08 07:02:06,P00373×2|P00364×1,2,2042.99,Debit Card,Delivered,10
O0007508,U001177,2020-04-08 05:32:49,P00041×2|P00070×5|P00140×1,3,5629.5,Google Pay,Delivered,12
O0007509,U000857,2021-04-21 00:39:24,P00265×4,1,6417.72,Apple Pay,Processing,
O0007510,U000295,2023-01-29 23:37:34,P00180×2,1,2781.48,Debit Card,Delivered,11
O0007511,U001526,2021-06-23 22:05:27,P00149×1|P00286×3,2,3237.04,Apple Pay,Delivered,7
O0007512,U000965,2024-01-05 05:27:12,P00331×5,1,188.95,Credit Card,Shipped,3
O0007513,U000251,2019-05-04 07:12:13,P00227×2,1,87.46,Debit Card,Delivered,8
O0007514,U000538,2020-08-24 14:30:13,P00477×5,1,4684.55,Apple Pay,Returned,5
O0007515,U001309,2021-03-19 18:45:20,P00245×1|P00409×3|P00138×4|P00124×4,4,11450.25,Google Pay,Delivered,14
O0007516,U001384,2019-09-15 23:03:46,P00491×2|P00435×1|P00191×5,3,1533.89,Credit Card,Delivered,7
O0007517,U001937,2024-03-04 13:04:17,P00175×5,1,6937.5,Credit Card,Delivered,5
O0007518,U000240,2022-06-22 06:07:15,P00244×5,1,881.6,Debit Card,Processing,
O0007519,U000837,2024-03-10 21:14:28,P00335×3,1,1201.05,PayPal,Delivered,1
O0007520,U001292,2020-03-21 18:19:51,P00454×3|P00032×3|P00100×3,3,6066.57,Debit Card,Returned,10
O0007521,U001237,2020-07-16 12:06:26,P00101×3|P00306×4|P00230×1,3,3317.98,Bank Transfer,Delivered,1
O0007522,U001303,2021-07-01 21:10:49,P00386×5,1,5783.9,Credit Card,Processing,
O0007523,U000356,2021-02-05 19:26:16,P00435×4|P00186×1|P00291×4|P00252×1,4,4659.23,Apple Pay,Shipped,1
O0007524,U000797,2019-09-23 08:45:22,P00012×1|P00480×2|P00052×2,3,2392.58,Bank Transfer,Shipped,3
O0007525,U000433,2020-11-26 06:31:39,P00082×3|P00128×3|P00182×2|P00364×4|P00157×3,5,13647.15,Apple Pay,Delivered,7
O0007526,U000078,2021-08-26 21:10:02,P00200×2|P00244×1|P00361×4,3,2487.78,Gift Card,Cancelled,
O0007527,U000452,2022-04-04 04:00:15,P00085×2|P00129×5|P00161×4|P00299×2|P00465×3,5,17770.1,Debit Card,Cancelled,
O0007528,U001414,2022-08-21 15:40:03,P00419×1|P00135×5|P00112×5|P00293×4,4,10686.81,Bank Transfer,Shipped,12
O0007529,U000112,2019-09-04 11:52:31,P00299×3|P00098×1|P00298×4,3,10612.53,Credit Card,Delivered,2
O0007530,U001286,2019-08-29 14:22:10,P00480×3|P00495×2|P00272×3|P00424×5,4,10074.77,Gift Card,Delivered,12
O0007531,U001354,2019-07-15 20:04:30,P00375×2|P00339×2,2,3510.12,Bank Transfer,Processing,
O0007532,U000127,2024-07-25 05:59:07,P00088×2|P00286×3|P00117×5,3,9188.41,PayPal,Delivered,6
O0007533,U000019,2020-06-13 09:14:26,P00164×5|P00489×1|P00495×1,3,5337.57,Bank Transfer,Shipped,12
O0007534,U001664,2023-06-27 00:19:41,P00429×3,1,3377.37,Credit Card,Cancelled,
O0007535,U000916,2023-12-13 23:13:06,P00407×2|P00302×3,2,4306.0,Gift Card,Delivered,7
O0007536,U001452,2021-04-06 02:57:33,P00205×5|P00353×5,2,9915.95,Debit Card,Shipped,7
O0007537,U000412,2023-11-29 22:01:01,P00317×1|P00333×2|P00289×4,3,6459.68,Credit Card,Delivered,7
O0007538,U001168,2019-04-16 10:24:01,P00099×4|P00426×3|P00028×2,3,2898.26,Apple Pay,Delivered,12
O0007539,U000590,2023-10-14 05:41:56,P00158×1|P00073×5,2,1921.29,Google Pay,Delivered,4
O0007540,U000317,2020-05-06 17:02:29,P00043×5,1,4647.1,Gift Card,Delivered,2
O0007541,U000992,2022-09-25 18:07:54,P00094×2|P00432×1,2,1787.27,Apple Pay,Delivered,4
O0007542,U000889,2022-05-09 05:59:26,P00012×2|P00286×5,2,4440.02,Debit Card,Delivered,7
O0007543,U000469,2019-05-30 02:37:24,P00183×3,1,1053.15,Debit Card,Delivered,14
O0007544,U000123,2019-01-31 18:43:53,P00341×3,1,848.22,Debit Card,Shipped,2
O0007545,U001818,2024-09-21 23:29:46,P00003×2|P00341×4,2,2792.14,Credit Card,Shipped,8
O0007546,U000984,2021-07-13 19:22:11,P00111×1|P00267×3|P00194×2,3,6524.61,Apple Pay,Delivered,1
O0007547,U001353,2022-06-10 00:23:47,P00436×5|P00217×4,2,2133.9,Apple Pay,Shipped,4
O0007548,U000746,2021-02-13 10:28:32,P00352×1|P00138×2,2,1956.84,Bank Transfer,Delivered,3
O0007549,U000794,2021-01-28 02:31:13,P00061×2|P00167×1,2,1694.0,PayPal,Shipped,9
O0007550,U000965,2024-07-05 09:59:27,P00007×5|P00331×5|P00491×2,3,7013.87,Credit Card,Delivered,3
O0007551,U000134,2022-03-10 09:02:51,P00443×2|P00072×2|P00371×2,3,2591.72,Gift Card,Cancelled,
O0007552,U000563,2023-06-06 06:23:05,P00400×1,1,1653.44,PayPal,Processing,
O0007553,U001822,2020-09-10 07:53:25,P00151×1|P00294×4,2,2567.02,PayPal,Delivered,3
O0007554,U001803,2020-03-28 01:53:38,P00388×2,1,593.16,Gift Card,Delivered,9
O0007555,U001024,2019-03-21 20:43:26,P00481×2,1,906.06,Credit Card,Delivered,4
O0007556,U000279,2019-03-05 14:00:37,P00217×2,1,41.6,Google Pay,Cancelled,
O0007557,U001630,2022-06-30 04:52:49,P00053×1,1,589.09,Google Pay,Processing,
O0007558,U000796,2024-04-27 20:18:17,P00110×3,1,951.18,Gift Card,Delivered,12
O0007559,U000130,2023-04-25 07:22:32,P00298×2,1,2292.36,Bank Transfer,Delivered,14
O0007560,U000231,2023-04-29 19:56:56,P00016×1|P00166×5,2,4011.91,Gift Card,Returned,8
O0007561,U000801,2021-07-09 05:43:36,P00403×3|P00338×1,2,905.16,Debit Card,Cancelled,
O0007562,U001020,2019-12-06 14:09:18,P00491×3|P00384×5,2,2540.68,Google Pay,Delivered,4
O0007563,U001763,2020-11-08 11:56:57,P00186×3|P00123×1,2,3483.08,Bank Transfer,Delivered,10
O0007564,U001932,2024-07-24 21:49:13,P00469×2|P00336×2|P00463×3,3,2209.88,Gift Card,Delivered,11
O0007565,U001285,2021-10-14 06:15:15,P00101×5|P00436×5|P00369×3,3,5321.69,Apple Pay,Cancelled,
O0007566,U001770,2023-05-27 22:06:45,P00112×3,1,1846.68,Debit Card,Shipped,5
O0007567,U001022,2023-01-10 14:38:12,P00340×4|P00468×4|P00091×3,3,3142.78,Credit Card,Returned,13
O0007568,U000634,2022-06-17 10:48:31,P00329×5|P00496×4,2,6732.53,Gift Card,Processing,
O0007569,U001056,2023-04-04 07:03:52,P00204×1|P00384×2,2,495.11,PayPal,Delivered,8
O0007570,U001571,2025-02-01 13:54:58,P00379×4|P00049×2|P00053×4|P00271×1,4,6276.91,Credit Card,Delivered,13
O0007571,U001432,2021-11-12 10:28:26,P00373×3|P00165×1,2,2044.29,Apple Pay,Delivered,6
O0007572,U000559,2020-06-30 13:12:35,P00429×5|P00143×4,2,6316.83,Bank Transfer,Cancelled,
O0007573,U000156,2020-11-29 07:02:19,P00162×2|P00011×2|P00312×3|P00157×5|P00064×1,5,10605.4,Google Pay,Shipped,5
O0007574,U001457,2019-01-29 12:35:04,P00326×1,1,753.26,Bank Transfer,Returned,10
O0007575,U000051,2021-07-29 13:15:24,P00340×2,1,566.46,Bank Transfer,Shipped,11
O0007576,U001112,2021-09-12 15:53:26,P00157×1,1,919.58,Bank Transfer,Delivered,11
O0007577,U001532,2022-05-18 05:14:50,P00018×3|P00325×1,2,4354.43,PayPal,Shipped,10
O0007578,U001006,2025-01-11 13:36:22,P00205×4|P00098×3|P00150×5,3,10722.12,PayPal,Delivered,3
O0007579,U000595,2024-11-14 15:19:41,P00286×5|P00070×3,2,4663.21,PayPal,Shipped,6
O0007580,U001207,2022-02-25 04:53:38,P00077×1|P00025×4,2,1918.78,Bank Transfer,Delivered,1
O0007581,U000046,2022-09-17 17:12:17,P00220×4|P00266×1|P00155×5|P00346×2|P00300×1,5,3674.78,Apple Pay,Delivered,3
O0007582,U001186,2022-10-18 22:27:20,P00206×3|P00127×4|P00226×5,3,7497.72,Gift Card,Delivered,14
O0007583,U000609,2024-01-28 03:24:33,P00054×4|P00349×4|P00351×1,3,4419.22,Apple Pay,Delivered,2
O0007584,U000820,2020-09-22 04:01:17,P00184×5,1,2723.9,Debit Card,Delivered,14
O0007585,U000466,2023-11-20 15:15:02,P00287×4|P00204×5|P00086×2|P00442×4|P00453×3,5,7591.07,Google Pay,Shipped,10
O0007586,U001581,2022-11-11 16:25:16,P00321×3,1,1433.55,Apple Pay,Shipped,2
O0007587,U000444,2021-10-13 05:55:22,P00444×2,1,1785.16,Apple Pay,Delivered,14
O0007588,U000048,2023-06-18 00:48:22,P00500×4|P00106×4,2,7036.36,PayPal,Delivered,11
O0007589,U001135,2024-05-25 15:32:42,P00326×3,1,2259.78,Google Pay,Delivered,6
O0007590,U000505,2019-11-17 17:59:30,P00141×4|P00044×3,2,3384.58,Debit Card,Delivered,14
O0007591,U000833,2023-08-15 16:05:53,P00332×5|P00419×4,2,5044.46,Apple Pay,Delivered,8
O0007592,U001412,2019-01-20 01:29:55,P00443×3,1,1648.05,Gift Card,Delivered,8
O0007593,U000630,2022-02-25 06:47:28,P00175×4,1,5550.0,Debit Card,Shipped,6
O0007594,U000026,2022-06-25 18:19:32,P00466×4,1,1832.24,PayPal,Delivered,12
O0007595,U000089,2023-04-29 08:48:00,P00246×1,1,1935.03,Bank Transfer,Cancelled,
O0007596,U001875,2020-07-01 23:18:14,P00119×2|P00246×3|P00374×4|P00382×4,4,10141.27,Bank Transfer,Delivered,14
O0007597,U001780,2020-04-15 19:36:37,P00223×2|P00130×5,2,6291.77,PayPal,Shipped,14
O0007598,U001188,2021-08-29 15:14:41,P00032×4|P00318×4,2,4336.0,Credit Card,Delivered,13
O0007599,U000520,2021-05-28 09:58:35,P00050×5|P00217×5|P00270×4|P00250×1,4,6000.64,Google Pay,Shipped,12
O0007600,U001905,2022-09-04 23:35:51,P00434×1|P00053×3|P00337×3|P00335×2,4,4355.89,Google Pay,Delivered,6
O0007601,U001509,2025-02-15 11:15:28,P00442×1|P00176×1,2,1524.62,Credit Card,Returned,7
O0007602,U001371,2025-02-21 06:51:19,P00018×1|P00405×2|P00474×3,3,6383.84,Apple Pay,Delivered,13
O0007603,U001955,2019-04-08 21:53:16,P00010×4,1,800.28,Bank Transfer,Shipped,11
O0007604,U000388,2020-04-26 13:30:01,P00185×2,1,1812.5,Gift Card,Delivered,12
O0007605,U000175,2019-07-03 18:44:15,P00276×2|P00063×5|P00126×1|P00103×1|P00490×5,5,6074.66,PayPal,Shipped,14
O0007606,U000113,2025-01-04 11:03:26,P00252×4|P00448×3,2,3510.3,Debit Card,Delivered,2
